downloaded_date,state,year,url,raw_path,http_status,n_rows_total,n_rows_total_private_state_agg,annual_avg_estabs,annual_avg_emplvl
2026-05-06,LA,2024,https://data.bls.gov/cew/data/api/2024/a/area/22000.csv,data/bls_qcew/raw/qcew_LA_2024.csv,200,2921,1,149265.0,1615842.0
2026-05-06,MA,2017,https://data.bls.gov/cew/data/api/2017/a/area/25000.csv,data/bls_qcew/raw/qcew_MA_2017.csv,200,2755,1,245399.0,3115338.0
2026-05-06,MA,2018,https://data.bls.gov/cew/data/api/2018/a/area/25000.csv,data/bls_qcew/raw/qcew_MA_2018.csv,200,2739,1,249913.0,3156298.0
2026-05-06,MA,2019,https://data.bls.gov/cew/data/api/2019/a/area/25000.csv,data/bls_qcew/raw/qcew_MA_2019.csv,200,2749,1,253655.0,3204634.0
2026-05-06,MA,2020,https://data.bls.gov/cew/data/api/2020/a/area/25000.csv,data/bls_qcew/raw/qcew_MA_2020.csv,200,2752,1,255460.0,2907984.0
2026-05-06,MA,2021,https://data.bls.gov/cew/data/api/2021/a/area/25000.csv,data/bls_qcew/raw/qcew_MA_2021.csv,200,2758,1,269214.0,3039122.0
2026-05-06,MA,2022,https://data.bls.gov/cew/data/api/2022/a/area/25000.csv,data/bls_qcew/raw/qcew_MA_2022.csv,200,2701,1,282469.0,3168350.0
2026-05-06,MA,2023,https://data.bls.gov/cew/data/api/2023/a/area/25000.csv,data/bls_qcew/raw/qcew_MA_2023.csv,200,2713,1,284573.0,3200846.0
2026-05-06,MA,2024,https://data.bls.gov/cew/data/api/2024/a/area/25000.csv,data/bls_qcew/raw/qcew_MA_2024.csv,200,2714,1,276202.0,3198628.0
2026-05-06,MD,2017,https://data.bls.gov/cew/data/api/2017/a/area/24000.csv,data/bls_qcew/raw/qcew_MD_2017.csv,200,2631,1,168653.0,2167072.0
2026-05-06,MD,2018,https://data.bls.gov/cew/data/api/2018/a/area/24000.csv,data/bls_qcew/raw/qcew_MD_2018.csv,200,2651,1,169835.0,2188298.0
2026-05-06,MD,2019,https://data.bls.gov/cew/data/api/2019/a/area/24000.csv,data/bls_qcew/raw/qcew_MD_2019.csv,200,2650,1,172619.0,2207512.0
2026-05-06,MD,2020,https://data.bls.gov/cew/data/api/2020/a/area/24000.csv,data/bls_qcew/raw/qcew_MD_2020.csv,200,2672,1,171263.0,2031687.0
2026-05-06,MD,2021,https://data.bls.gov/cew/data/api/2021/a/area/24000.csv,data/bls_qcew/raw/qcew_MD_2021.csv,200,2702,1,173076.0,2099419.0
2026-05-06,MD,2022,https://data.bls.gov/cew/data/api/2022/a/area/24000.csv,data/bls_qcew/raw/qcew_MD_2022.csv,200,2695,1,185715.0,2156462.0
2026-05-06,MD,2023,https://data.bls.gov/cew/data/api/2023/a/area/24000.csv,data/bls_qcew/raw/qcew_MD_2023.csv,200,2758,1,186364.0,2191362.0
2026-05-06,MD,2024,https://data.bls.gov/cew/data/api/2024/a/area/24000.csv,data/bls_qcew/raw/qcew_MD_2024.csv,200,2752,1,192176.0,2238248.0
2026-05-06,ME,2017,https://data.bls.gov/cew/data/api/2017/a/area/23000.csv,data/bls_qcew/raw/qcew_ME_2017.csv,200,2368,1,50873.0,513363.0
2026-05-06,ME,2018,https://data.bls.gov/cew/data/api/2018/a/area/23000.csv,data/bls_qcew/raw/qcew_ME_2018.csv,200,2365,1,49812.0,518990.0
2026-05-06,ME,2019,https://data.bls.gov/cew/data/api/2019/a/area/23000.csv,data/bls_qcew/raw/qcew_ME_2019.csv,200,2387,1,50458.0,524449.0
2026-05-06,ME,2020,https://data.bls.gov/cew/data/api/2020/a/area/23000.csv,data/bls_qcew/raw/qcew_ME_2020.csv,200,2392,1,51243.0,489372.0
2026-05-06,ME,2021,https://data.bls.gov/cew/data/api/2021/a/area/23000.csv,data/bls_qcew/raw/qcew_ME_2021.csv,200,2404,1,55055.0,515127.0
2026-05-06,ME,2022,https://data.bls.gov/cew/data/api/2022/a/area/23000.csv,data/bls_qcew/raw/qcew_ME_2022.csv,200,2357,1,58994.0,530043.0
2026-05-06,ME,2023,https://data.bls.gov/cew/data/api/2023/a/area/23000.csv,data/bls_qcew/raw/qcew_ME_2023.csv,200,2362,1,60972.0,540991.0
2026-05-06,ME,2024,https://data.bls.gov/cew/data/api/2024/a/area/23000.csv,data/bls_qcew/raw/qcew_ME_2024.csv,200,2385,1,62343.0,548061.0
2026-05-06,MI,2017,https://data.bls.gov/cew/data/api/2017/a/area/26000.csv,data/bls_qcew/raw/qcew_MI_2017.csv,200,2771,1,237389.0,3734432.0
2026-05-06,MI,2018,https://data.bls.gov/cew/data/api/2018/a/area/26000.csv,data/bls_qcew/raw/qcew_MI_2018.csv,200,2764,1,240953.0,3776481.0
2026-05-06,MI,2019,https://data.bls.gov/cew/data/api/2019/a/area/26000.csv,data/bls_qcew/raw/qcew_MI_2019.csv,200,2795,1,253967.0,3790764.0
2026-05-06,MI,2020,https://data.bls.gov/cew/data/api/2020/a/area/26000.csv,data/bls_qcew/raw/qcew_MI_2020.csv,200,2795,1,259470.0,3426882.0
2026-05-06,MI,2021,https://data.bls.gov/cew/data/api/2021/a/area/26000.csv,data/bls_qcew/raw/qcew_MI_2021.csv,200,2802,1,264942.0,3594670.0
2026-05-06,MI,2022,https://data.bls.gov/cew/data/api/2022/a/area/26000.csv,data/bls_qcew/raw/qcew_MI_2022.csv,200,2738,1,287758.0,3749727.0
2026-05-06,MI,2023,https://data.bls.gov/cew/data/api/2023/a/area/26000.csv,data/bls_qcew/raw/qcew_MI_2023.csv,200,2749,1,315870.0,3815843.0
2026-05-06,MI,2024,https://data.bls.gov/cew/data/api/2024/a/area/26000.csv,data/bls_qcew/raw/qcew_MI_2024.csv,200,2742,1,292907.0,3824885.0
2026-05-06,MN,2017,https://data.bls.gov/cew/data/api/2017/a/area/27000.csv,data/bls_qcew/raw/qcew_MN_2017.csv,200,2789,1,160983.0,2473604.0
2026-05-06,MN,2018,https://data.bls.gov/cew/data/api/2018/a/area/27000.csv,data/bls_qcew/raw/qcew_MN_2018.csv,200,2792,1,168785.0,2498328.0
2026-05-06,MN,2019,https://data.bls.gov/cew/data/api/2019/a/area/27000.csv,data/bls_qcew/raw/qcew_MN_2019.csv,200,2798,1,171592.0,2516107.0
2026-05-06,MN,2020,https://data.bls.gov/cew/data/api/2020/a/area/27000.csv,data/bls_qcew/raw/qcew_MN_2020.csv,200,2790,1,175163.0,2339149.0
2026-05-06,MN,2021,https://data.bls.gov/cew/data/api/2021/a/area/27000.csv,data/bls_qcew/raw/qcew_MN_2021.csv,200,2808,1,178933.0,2410401.0
2026-05-06,MN,2022,https://data.bls.gov/cew/data/api/2022/a/area/27000.csv,data/bls_qcew/raw/qcew_MN_2022.csv,200,2744,1,193074.0,2483988.0
2026-05-06,MN,2023,https://data.bls.gov/cew/data/api/2023/a/area/27000.csv,data/bls_qcew/raw/qcew_MN_2023.csv,200,2744,1,201471.0,2525724.0
2026-05-06,MN,2024,https://data.bls.gov/cew/data/api/2024/a/area/27000.csv,data/bls_qcew/raw/qcew_MN_2024.csv,200,2747,1,205850.0,2541147.0
2026-05-06,MO,2017,https://data.bls.gov/cew/data/api/2017/a/area/29000.csv,data/bls_qcew/raw/qcew_MO_2017.csv,200,2895,1,195618.0,2366305.0
2026-05-06,MO,2018,https://data.bls.gov/cew/data/api/2018/a/area/29000.csv,data/bls_qcew/raw/qcew_MO_2018.csv,200,2905,1,191036.0,2381261.0
2026-05-06,MO,2019,https://data.bls.gov/cew/data/api/2019/a/area/29000.csv,data/bls_qcew/raw/qcew_MO_2019.csv,200,2904,1,199367.0,2399573.0
2026-05-06,MO,2020,https://data.bls.gov/cew/data/api/2020/a/area/29000.csv,data/bls_qcew/raw/qcew_MO_2020.csv,200,2908,1,207760.0,2274758.0
2026-05-06,MO,2021,https://data.bls.gov/cew/data/api/2021/a/area/29000.csv,data/bls_qcew/raw/qcew_MO_2021.csv,200,2918,1,210658.0,2343799.0
2026-05-06,MO,2022,https://data.bls.gov/cew/data/api/2022/a/area/29000.csv,data/bls_qcew/raw/qcew_MO_2022.csv,200,2871,1,224172.0,2424908.0
2026-05-06,MO,2023,https://data.bls.gov/cew/data/api/2023/a/area/29000.csv,data/bls_qcew/raw/qcew_MO_2023.csv,200,2871,1,237209.0,2470993.0
2026-05-06,MO,2024,https://data.bls.gov/cew/data/api/2024/a/area/29000.csv,data/bls_qcew/raw/qcew_MO_2024.csv,200,2870,1,233602.0,2482938.0
2026-05-06,MS,2017,https://data.bls.gov/cew/data/api/2017/a/area/28000.csv,data/bls_qcew/raw/qcew_MS_2017.csv,200,2702,1,69163.0,894142.0
2026-05-06,MS,2018,https://data.bls.gov/cew/data/api/2018/a/area/28000.csv,data/bls_qcew/raw/qcew_MS_2018.csv,200,2701,1,69895.0,897893.0
2026-05-06,MS,2019,https://data.bls.gov/cew/data/api/2019/a/area/28000.csv,data/bls_qcew/raw/qcew_MS_2019.csv,200,2685,1,69812.0,901829.0
2026-05-06,MS,2020,https://data.bls.gov/cew/data/api/2020/a/area/28000.csv,data/bls_qcew/raw/qcew_MS_2020.csv,200,2688,1,70473.0,860833.0
2026-05-06,MS,2021,https://data.bls.gov/cew/data/api/2021/a/area/28000.csv,data/bls_qcew/raw/qcew_MS_2021.csv,200,2698,1,72415.0,890583.0
2026-05-06,MS,2022,https://data.bls.gov/cew/data/api/2022/a/area/28000.csv,data/bls_qcew/raw/qcew_MS_2022.csv,200,2660,1,77261.0,919857.0
2026-05-06,MS,2023,https://data.bls.gov/cew/data/api/2023/a/area/28000.csv,data/bls_qcew/raw/qcew_MS_2023.csv,200,2702,1,82654.0,932127.0
2026-05-06,MS,2024,https://data.bls.gov/cew/data/api/2024/a/area/28000.csv,data/bls_qcew/raw/qcew_MS_2024.csv,200,2687,1,85365.0,936506.0
2026-05-06,MT,2017,https://data.bls.gov/cew/data/api/2017/a/area/30000.csv,data/bls_qcew/raw/qcew_MT_2017.csv,200,2487,1,46568.0,375506.0
2026-05-06,MT,2018,https://data.bls.gov/cew/data/api/2018/a/area/30000.csv,data/bls_qcew/raw/qcew_MT_2018.csv,200,2494,1,47900.0,381664.0
2026-05-06,MT,2019,https://data.bls.gov/cew/data/api/2019/a/area/30000.csv,data/bls_qcew/raw/qcew_MT_2019.csv,200,2484,1,47906.0,386894.0
2026-05-06,MT,2020,https://data.bls.gov/cew/data/api/2020/a/area/30000.csv,data/bls_qcew/raw/qcew_MT_2020.csv,200,2515,1,50347.0,374233.0
2026-05-06,MT,2021,https://data.bls.gov/cew/data/api/2021/a/area/30000.csv,data/bls_qcew/raw/qcew_MT_2021.csv,200,2512,1,52928.0,395464.0
2026-05-06,MT,2022,https://data.bls.gov/cew/data/api/2022/a/area/30000.csv,data/bls_qcew/raw/qcew_MT_2022.csv,200,2465,1,57863.0,413058.0
2026-05-06,MT,2023,https://data.bls.gov/cew/data/api/2023/a/area/30000.csv,data/bls_qcew/raw/qcew_MT_2023.csv,200,2477,1,63578.0,421886.0
2026-05-06,MT,2024,https://data.bls.gov/cew/data/api/2024/a/area/30000.csv,data/bls_qcew/raw/qcew_MT_2024.csv,200,2491,1,61654.0,426650.0
2026-05-06,NC,2017,https://data.bls.gov/cew/data/api/2017/a/area/37000.csv,data/bls_qcew/raw/qcew_NC_2017.csv,200,2717,1,265389.0,3633435.0
2026-05-06,NC,2018,https://data.bls.gov/cew/data/api/2018/a/area/37000.csv,data/bls_qcew/raw/qcew_NC_2018.csv,200,2740,1,270234.0,3710090.0
2026-05-06,NC,2019,https://data.bls.gov/cew/data/api/2019/a/area/37000.csv,data/bls_qcew/raw/qcew_NC_2019.csv,200,2740,1,278786.0,3793234.0
2026-05-06,NC,2020,https://data.bls.gov/cew/data/api/2020/a/area/37000.csv,data/bls_qcew/raw/qcew_NC_2020.csv,200,2751,1,290448.0,3632182.0
2026-05-06,NC,2021,https://data.bls.gov/cew/data/api/2021/a/area/37000.csv,data/bls_qcew/raw/qcew_NC_2021.csv,200,2710,1,307240.0,3828857.0
2026-05-06,NC,2022,https://data.bls.gov/cew/data/api/2022/a/area/37000.csv,data/bls_qcew/raw/qcew_NC_2022.csv,200,2678,1,339053.0,4018296.0
2026-05-06,NC,2023,https://data.bls.gov/cew/data/api/2023/a/area/37000.csv,data/bls_qcew/raw/qcew_NC_2023.csv,200,2705,1,366799.0,4133598.0
2026-05-06,NC,2024,https://data.bls.gov/cew/data/api/2024/a/area/37000.csv,data/bls_qcew/raw/qcew_NC_2024.csv,200,2751,1,368542.0,4184582.0
2026-05-06,ND,2017,https://data.bls.gov/cew/data/api/2017/a/area/38000.csv,data/bls_qcew/raw/qcew_ND_2017.csv,200,2330,1,29849.0,343190.0
2026-05-06,ND,2018,https://data.bls.gov/cew/data/api/2018/a/area/38000.csv,data/bls_qcew/raw/qcew_ND_2018.csv,200,2327,1,29879.0,346756.0
2026-05-06,ND,2019,https://data.bls.gov/cew/data/api/2019/a/area/38000.csv,data/bls_qcew/raw/qcew_ND_2019.csv,200,2344,1,29844.0,351482.0
2026-05-06,ND,2020,https://data.bls.gov/cew/data/api/2020/a/area/38000.csv,data/bls_qcew/raw/qcew_ND_2020.csv,200,2343,1,30337.0,326357.0
2026-05-06,ND,2021,https://data.bls.gov/cew/data/api/2021/a/area/38000.csv,data/bls_qcew/raw/qcew_ND_2021.csv,200,2372,1,30763.0,329050.0
2026-05-06,ND,2022,https://data.bls.gov/cew/data/api/2022/a/area/38000.csv,data/bls_qcew/raw/qcew_ND_2022.csv,200,2336,1,32060.0,339203.0
2026-05-06,ND,2023,https://data.bls.gov/cew/data/api/2023/a/area/38000.csv,data/bls_qcew/raw/qcew_ND_2023.csv,200,2363,1,33394.0,348290.0
2026-05-06,ND,2024,https://data.bls.gov/cew/data/api/2024/a/area/38000.csv,data/bls_qcew/raw/qcew_ND_2024.csv,200,2370,1,34330.0,354071.0
2026-05-06,NE,2017,https://data.bls.gov/cew/data/api/2017/a/area/31000.csv,data/bls_qcew/raw/qcew_NE_2017.csv,200,2495,1,68649.0,811496.0
2026-05-06,NE,2018,https://data.bls.gov/cew/data/api/2018/a/area/31000.csv,data/bls_qcew/raw/qcew_NE_2018.csv,200,2505,1,67975.0,816876.0
2026-05-06,NE,2019,https://data.bls.gov/cew/data/api/2019/a/area/31000.csv,data/bls_qcew/raw/qcew_NE_2019.csv,200,2497,1,67729.0,821384.0
2026-05-06,NE,2020,https://data.bls.gov/cew/data/api/2020/a/area/31000.csv,data/bls_qcew/raw/qcew_NE_2020.csv,200,2501,1,66721.0,790415.0
2026-05-06,NE,2021,https://data.bls.gov/cew/data/api/2021/a/area/31000.csv,data/bls_qcew/raw/qcew_NE_2021.csv,200,2493,1,71482.0,806993.0
2026-05-06,NE,2022,https://data.bls.gov/cew/data/api/2022/a/area/31000.csv,data/bls_qcew/raw/qcew_NE_2022.csv,200,2515,1,73799.0,824945.0
2026-05-06,NE,2023,https://data.bls.gov/cew/data/api/2023/a/area/31000.csv,data/bls_qcew/raw/qcew_NE_2023.csv,200,2513,1,73402.0,845599.0
2026-05-06,NE,2024,https://data.bls.gov/cew/data/api/2024/a/area/31000.csv,data/bls_qcew/raw/qcew_NE_2024.csv,200,2471,1,73388.0,853147.0
2026-05-06,NH,2017,https://data.bls.gov/cew/data/api/2017/a/area/33000.csv,data/bls_qcew/raw/qcew_NH_2017.csv,200,2361,1,49348.0,569014.0
2026-05-06,NH,2018,https://data.bls.gov/cew/data/api/2018/a/area/33000.csv,data/bls_qcew/raw/qcew_NH_2018.csv,200,2356,1,50054.0,574083.0
2026-05-06,NH,2019,https://data.bls.gov/cew/data/api/2019/a/area/33000.csv,data/bls_qcew/raw/qcew_NH_2019.csv,200,2354,1,51110.0,580340.0
2026-05-06,NH,2020,https://data.bls.gov/cew/data/api/2020/a/area/33000.csv,data/bls_qcew/raw/qcew_NH_2020.csv,200,2373,1,52709.0,542934.0
2026-05-06,NH,2021,https://data.bls.gov/cew/data/api/2021/a/area/33000.csv,data/bls_qcew/raw/qcew_NH_2021.csv,200,2387,1,56083.0,567902.0
2026-05-06,NH,2022,https://data.bls.gov/cew/data/api/2022/a/area/33000.csv,data/bls_qcew/raw/qcew_NH_2022.csv,200,2338,1,59864.0,589213.0
2026-05-06,NH,2023,https://data.bls.gov/cew/data/api/2023/a/area/33000.csv,data/bls_qcew/raw/qcew_NH_2023.csv,200,2347,1,62555.0,600374.0
2026-05-06,NH,2024,https://data.bls.gov/cew/data/api/2024/a/area/33000.csv,data/bls_qcew/raw/qcew_NH_2024.csv,200,2323,1,64226.0,604412.0
2026-05-06,NJ,2017,https://data.bls.gov/cew/data/api/2017/a/area/34000.csv,data/bls_qcew/raw/qcew_NJ_2017.csv,200,2832,1,259703.0,3435139.0
2026-05-06,NJ,2018,https://data.bls.gov/cew/data/api/2018/a/area/34000.csv,data/bls_qcew/raw/qcew_NJ_2018.csv,200,2817,1,263159.0,3472611.0
2026-05-06,NJ,2019,https://data.bls.gov/cew/data/api/2019/a/area/34000.csv,data/bls_qcew/raw/qcew_NJ_2019.csv,200,2819,1,271550.0,3510701.0
2026-05-06,NJ,2020,https://data.bls.gov/cew/data/api/2020/a/area/34000.csv,data/bls_qcew/raw/qcew_NJ_2020.csv,200,2809,1,277684.0,3205532.0
2026-05-06,NJ,2021,https://data.bls.gov/cew/data/api/2021/a/area/34000.csv,data/bls_qcew/raw/qcew_NJ_2021.csv,200,2810,1,291231.0,3384067.0
2026-05-06,NJ,2022,https://data.bls.gov/cew/data/api/2022/a/area/34000.csv,data/bls_qcew/raw/qcew_NJ_2022.csv,200,2749,1,307423.0,3581671.0
2026-05-06,NJ,2023,https://data.bls.gov/cew/data/api/2023/a/area/34000.csv,data/bls_qcew/raw/qcew_NJ_2023.csv,200,2734,1,313888.0,3648355.0
2026-05-06,NJ,2024,https://data.bls.gov/cew/data/api/2024/a/area/34000.csv,data/bls_qcew/raw/qcew_NJ_2024.csv,200,2722,1,320477.0,3678973.0
2026-05-06,NM,2017,https://data.bls.gov/cew/data/api/2017/a/area/35000.csv,data/bls_qcew/raw/qcew_NM_2017.csv,200,2722,1,53995.0,633035.0
2026-05-06,NM,2018,https://data.bls.gov/cew/data/api/2018/a/area/35000.csv,data/bls_qcew/raw/qcew_NM_2018.csv,200,2723,1,56219.0,645435.0
2026-05-06,NM,2019,https://data.bls.gov/cew/data/api/2019/a/area/35000.csv,data/bls_qcew/raw/qcew_NM_2019.csv,200,2739,1,58802.0,658241.0
2026-05-06,NM,2020,https://data.bls.gov/cew/data/api/2020/a/area/35000.csv,data/bls_qcew/raw/qcew_NM_2020.csv,200,2755,1,59515.0,609323.0
2026-05-06,NM,2021,https://data.bls.gov/cew/data/api/2021/a/area/35000.csv,data/bls_qcew/raw/qcew_NM_2021.csv,200,2760,1,60595.0,627202.0
2026-05-06,NM,2022,https://data.bls.gov/cew/data/api/2022/a/area/35000.csv,data/bls_qcew/raw/qcew_NM_2022.csv,200,2708,1,63668.0,660670.0
2026-05-06,NM,2023,https://data.bls.gov/cew/data/api/2023/a/area/35000.csv,data/bls_qcew/raw/qcew_NM_2023.csv,200,2692,1,63375.0,678698.0
2026-05-06,NM,2024,https://data.bls.gov/cew/data/api/2024/a/area/35000.csv,data/bls_qcew/raw/qcew_NM_2024.csv,200,2654,1,64556.0,686080.0
2026-05-06,NV,2017,https://data.bls.gov/cew/data/api/2017/a/area/32000.csv,data/bls_qcew/raw/qcew_NV_2017.csv,200,2490,1,78292.0,1170769.0
2026-05-06,NV,2018,https://data.bls.gov/cew/data/api/2018/a/area/32000.csv,data/bls_qcew/raw/qcew_NV_2018.csv,200,2497,1,79623.0,1216080.0
2026-05-06,NV,2019,https://data.bls.gov/cew/data/api/2019/a/area/32000.csv,data/bls_qcew/raw/qcew_NV_2019.csv,200,2477,1,81288.0,1250092.0
2026-05-06,NV,2020,https://data.bls.gov/cew/data/api/2020/a/area/32000.csv,data/bls_qcew/raw/qcew_NV_2020.csv,200,2492,1,85432.0,1111600.0
2026-05-06,NV,2021,https://data.bls.gov/cew/data/api/2021/a/area/32000.csv,data/bls_qcew/raw/qcew_NV_2021.csv,200,2507,1,92648.0,1204467.0
2026-05-06,NV,2022,https://data.bls.gov/cew/data/api/2022/a/area/32000.csv,data/bls_qcew/raw/qcew_NV_2022.csv,200,2486,1,103366.0,1315007.0
2026-05-06,NV,2023,https://data.bls.gov/cew/data/api/2023/a/area/32000.csv,data/bls_qcew/raw/qcew_NV_2023.csv,200,2496,1,107259.0,1354689.0
2026-05-06,NV,2024,https://data.bls.gov/cew/data/api/2024/a/area/32000.csv,data/bls_qcew/raw/qcew_NV_2024.csv,200,2519,1,106439.0,1377101.0
2026-05-06,NY,2017,https://data.bls.gov/cew/data/api/2017/a/area/36000.csv,data/bls_qcew/raw/qcew_NY_2017.csv,200,2873,1,623308.0,7899798.0
2026-05-06,NY,2018,https://data.bls.gov/cew/data/api/2018/a/area/36000.csv,data/bls_qcew/raw/qcew_NY_2018.csv,200,2867,1,622828.0,8017398.0
2026-05-06,NY,2019,https://data.bls.gov/cew/data/api/2019/a/area/36000.csv,data/bls_qcew/raw/qcew_NY_2019.csv,200,2876,1,626961.0,8121568.0
2026-05-06,NY,2020,https://data.bls.gov/cew/data/api/2020/a/area/36000.csv,data/bls_qcew/raw/qcew_NY_2020.csv,200,2861,1,635538.0,7207032.0
2026-05-06,NY,2021,https://data.bls.gov/cew/data/api/2021/a/area/36000.csv,data/bls_qcew/raw/qcew_NY_2021.csv,200,2873,1,645433.0,7460879.0
2026-05-06,NY,2022,https://data.bls.gov/cew/data/api/2022/a/area/36000.csv,data/bls_qcew/raw/qcew_NY_2022.csv,200,2782,1,669545.0,7908130.0
2026-05-06,NY,2023,https://data.bls.gov/cew/data/api/2023/a/area/36000.csv,data/bls_qcew/raw/qcew_NY_2023.csv,200,2778,1,681708.0,8097039.0
2026-05-06,NY,2024,https://data.bls.gov/cew/data/api/2024/a/area/36000.csv,data/bls_qcew/raw/qcew_NY_2024.csv,200,2780,1,691628.0,8303012.0
2026-05-06,OH,2017,https://data.bls.gov/cew/data/api/2017/a/area/39000.csv,data/bls_qcew/raw/qcew_OH_2017.csv,200,2897,1,281633.0,4646773.0
2026-05-06,OH,2018,https://data.bls.gov/cew/data/api/2018/a/area/39000.csv,data/bls_qcew/raw/qcew_OH_2018.csv,200,2892,1,283135.0,4687246.0
2026-05-06,OH,2019,https://data.bls.gov/cew/data/api/2019/a/area/39000.csv,data/bls_qcew/raw/qcew_OH_2019.csv,200,2889,1,287351.0,4711316.0
2026-05-06,OH,2020,https://data.bls.gov/cew/data/api/2020/a/area/39000.csv,data/bls_qcew/raw/qcew_OH_2020.csv,200,2911,1,290789.0,4418269.0
2026-05-06,OH,2021,https://data.bls.gov/cew/data/api/2021/a/area/39000.csv,data/bls_qcew/raw/qcew_OH_2021.csv,200,2921,1,300640.0,4546542.0
2026-05-06,OH,2022,https://data.bls.gov/cew/data/api/2022/a/area/39000.csv,data/bls_qcew/raw/qcew_OH_2022.csv,200,2881,1,313656.0,4684897.0
2026-05-06,OH,2023,https://data.bls.gov/cew/data/api/2023/a/area/39000.csv,data/bls_qcew/raw/qcew_OH_2023.csv,200,2894,1,321911.0,4757108.0
2026-05-06,OH,2024,https://data.bls.gov/cew/data/api/2024/a/area/39000.csv,data/bls_qcew/raw/qcew_OH_2024.csv,200,2899,1,328831.0,4784025.0
2026-05-06,OK,2017,https://data.bls.gov/cew/data/api/2017/a/area/40000.csv,data/bls_qcew/raw/qcew_OK_2017.csv,200,2870,1,104615.0,1260205.0
2026-05-06,OK,2018,https://data.bls.gov/cew/data/api/2018/a/area/40000.csv,data/bls_qcew/raw/qcew_OK_2018.csv,200,2866,1,104889.0,1285704.0
2026-05-06,OK,2019,https://data.bls.gov/cew/data/api/2019/a/area/40000.csv,data/bls_qcew/raw/qcew_OK_2019.csv,200,2874,1,105815.0,1296418.0
2026-05-06,OK,2020,https://data.bls.gov/cew/data/api/2020/a/area/40000.csv,data/bls_qcew/raw/qcew_OK_2020.csv,200,2875,1,106844.0,1230661.0
2026-05-06,OK,2021,https://data.bls.gov/cew/data/api/2021/a/area/40000.csv,data/bls_qcew/raw/qcew_OK_2021.csv,200,2871,1,109957.0,1255233.0
2026-05-06,OK,2022,https://data.bls.gov/cew/data/api/2022/a/area/40000.csv,data/bls_qcew/raw/qcew_OK_2022.csv,200,2786,1,117212.0,1304605.0
2026-05-06,OK,2023,https://data.bls.gov/cew/data/api/2023/a/area/40000.csv,data/bls_qcew/raw/qcew_OK_2023.csv,200,2795,1,123651.0,1342938.0
2026-05-06,OK,2024,https://data.bls.gov/cew/data/api/2024/a/area/40000.csv,data/bls_qcew/raw/qcew_OK_2024.csv,200,2799,1,123123.0,1355649.0
2026-05-06,OR,2017,https://data.bls.gov/cew/data/api/2017/a/area/41000.csv,data/bls_qcew/raw/qcew_OR_2017.csv,200,2857,1,144582.0,1596853.0
2026-05-06,OR,2018,https://data.bls.gov/cew/data/api/2018/a/area/41000.csv,data/bls_qcew/raw/qcew_OR_2018.csv,200,2873,1,149168.0,1648323.0
2026-05-06,OR,2019,https://data.bls.gov/cew/data/api/2019/a/area/41000.csv,data/bls_qcew/raw/qcew_OR_2019.csv,200,2868,1,152892.0,1677647.0
2026-05-06,OR,2020,https://data.bls.gov/cew/data/api/2020/a/area/41000.csv,data/bls_qcew/raw/qcew_OR_2020.csv,200,2885,1,157335.0,1570539.0
2026-05-06,OR,2021,https://data.bls.gov/cew/data/api/2021/a/area/41000.csv,data/bls_qcew/raw/qcew_OR_2021.csv,200,2900,1,165889.0,1613336.0
2026-05-06,OR,2022,https://data.bls.gov/cew/data/api/2022/a/area/41000.csv,data/bls_qcew/raw/qcew_OR_2022.csv,200,2846,1,177635.0,1675632.0
2026-05-06,OR,2023,https://data.bls.gov/cew/data/api/2023/a/area/41000.csv,data/bls_qcew/raw/qcew_OR_2023.csv,200,2864,1,186144.0,1702772.0
2026-05-06,OR,2024,https://data.bls.gov/cew/data/api/2024/a/area/41000.csv,data/bls_qcew/raw/qcew_OR_2024.csv,200,2847,1,180622.0,1701612.0
2026-05-06,PA,2017,https://data.bls.gov/cew/data/api/2017/a/area/42000.csv,data/bls_qcew/raw/qcew_PA_2017.csv,200,2801,1,340718.0,5124456.0
2026-05-06,PA,2018,https://data.bls.gov/cew/data/api/2018/a/area/42000.csv,data/bls_qcew/raw/qcew_PA_2018.csv,200,2793,1,342488.0,5193979.0
2026-05-06,PA,2019,https://data.bls.gov/cew/data/api/2019/a/area/42000.csv,data/bls_qcew/raw/qcew_PA_2019.csv,200,2785,1,345780.0,5249732.0
2026-05-06,PA,2020,https://data.bls.gov/cew/data/api/2020/a/area/42000.csv,data/bls_qcew/raw/qcew_PA_2020.csv,200,2788,1,348195.0,4829417.0
2026-05-06,PA,2021,https://data.bls.gov/cew/data/api/2021/a/area/42000.csv,data/bls_qcew/raw/qcew_PA_2021.csv,200,2766,1,356333.0,4998653.0
2026-05-06,PA,2022,https://data.bls.gov/cew/data/api/2022/a/area/42000.csv,data/bls_qcew/raw/qcew_PA_2022.csv,200,2703,1,371182.0,5210459.0
2026-05-06,PA,2023,https://data.bls.gov/cew/data/api/2023/a/area/42000.csv,data/bls_qcew/raw/qcew_PA_2023.csv,200,2703,1,372887.0,5301444.0
2026-05-06,PA,2024,https://data.bls.gov/cew/data/api/2024/a/area/42000.csv,data/bls_qcew/raw/qcew_PA_2024.csv,200,2702,1,375291.0,5345984.0
2026-05-06,RI,2017,https://data.bls.gov/cew/data/api/2017/a/area/44000.csv,data/bls_qcew/raw/qcew_RI_2017.csv,200,2181,1,36649.0,417997.0
